text,intent
Bạn giải thích giúp tôi có những hoạt động nào được không,my_activities
Ban giai thich giup toi co nhung hoat dong nao duoc khong,my_activities
Cho tôi xem điểm rèn luyện có tối đa bao nhiêu được không,training_score
Cho toi xem diem ren luyen co toi da bao nhieu duoc khong,training_score
Làm ơn cho tôi biết tôi muốn nghe nhạc,unknown
Lam on cho toi biet toi muon nghe nhac,unknown
Hỏi chút là sắp tới có sự kiện gì trong app,upcoming_activity
Hoi chut la sap toi co su kien gi trong app,upcoming_activity
Bạn giải thích giúp tôi muốn góp ý như thế nào,feedback_help
Ban giai thich giup toi muon gop y nhu the nao,feedback_help
Tôi muốn hỏi điểm danh QR ở đâu ở đâu,check_in_guide
Toi muon hoi diem danh QR o dau o dau,check_in_guide
Cho tôi xem tôi muốn báo lỗi đăng ký hoạt động trong hệ thống,feedback_help
Cho toi xem toi muon bao loi dang ky hoat dong trong he thong,feedback_help
Em muốn hỏi tôi cần hỏi nhanh được không ạ,greeting
Em muon hoi toi can hoi nhanh duoc khong a,greeting
Không tham gia có bị trừ 6 điểm không,absent_penalty
Khong tham gia co bi tru 6 diem khong,absent_penalty
Cho tôi hỏi lịch hoạt động đã đăng ký với giúp mình,my_activities
Cho toi hoi lich hoat dong da dang ky voi giup minh,my_activities
Cho tôi xem tôi có đạt loại khá không trong app,training_score
Cho toi xem toi co dat loai kha khong trong app,training_score
Mình muốn biết mục thông báo trên trang chủ ở đâu trên ITConnect,notification_help
Minh muon biet muc thong bao tren trang chu o dau tren ITConnect,notification_help
Trạng thái điểm danh của tôi,attendance_status
Trang thai diem danh cua toi,attendance_status
Tôi muốn hỏi trạng thái chờ duyệt của tôi được không,attendance_status
Toi muon hoi trang thai cho duyet cua toi duoc khong,attendance_status
Tui muốn hỏi không điểm danh có bị trừ điểm không trong hệ thống,absent_penalty
Tui muon hoi khong diem danh co bi tru diem khong trong he thong,absent_penalty
Bạn cho tôi biết góp ý cho hệ thống ở đâu trong hệ thống,feedback_help
Ban cho toi biet gop y cho he thong o dau trong he thong,feedback_help
Cho mình hỏi kể chuyện vui đi được không,unknown
Cho minh hoi ke chuyen vui di duoc khong,unknown
Làm ơn cho tôi biết minh chứng không hợp lệ có bị trừ điểm không nha,absent_penalty
Lam on cho toi biet minh chung khong hop le co bi tru diem khong nha,absent_penalty
Tôi cần xem cách tìm phòng học với,map_help
Toi can xem cach tim phong hoc voi,map_help
Tui cần xem tôi cần gửi hỗ trợ cho tôi,feedback_help
Tui can xem toi can gui ho tro cho toi,feedback_help
Có thể cho tôi biết điểm rèn luyện có bị trừ không trong hệ thống,training_score
Co the cho toi biet diem ren luyen co bi tru khong trong he thong,training_score
Có thể cho tôi biết bạn là ai được không bạn,greeting
Co the cho toi biet ban la ai duoc khong ban,greeting
Hỏi chút là tôi có hoạt động nào sắp diễn ra không trên ITConnect,upcoming_activity
Hoi chut la toi co hoat dong nao sap dien ra khong tren ITConnect,upcoming_activity
Bạn giải thích giúp tôi được bao nhiêu điểm rèn luyện với,training_score
Ban giai thich giup toi duoc bao nhieu diem ren luyen voi,training_score
Có thể cho tôi biết điểm rèn luyện hiện tại thế nào,training_score
Co the cho toi biet diem ren luyen hien tai the nao,training_score
Làm ơn cho tôi biết báo lỗi minh chứng ở đâu hiện tại,feedback_help
Lam on cho toi biet bao loi minh chung o dau hien tai,feedback_help
Em cần xem cách xác nhận tham gia hoạt động được không ạ,check_in_guide
Em can xem cach xac nhan tham gia hoat dong duoc khong a,check_in_guide
Hỏi chút là tôi muốn gửi phản hồi nhanh được không,feedback_help
Hoi chut la toi muon gui phan hoi nhanh duoc khong,feedback_help
Giúp tôi xem có seminar nào sắp tới không được không ạ bạn,upcoming_activity
Giup toi xem co seminar nao sap toi khong duoc khong a ban,upcoming_activity
Cho tôi xem minh chứng không hợp lệ có bị trừ điểm không nhé,absent_penalty
Cho toi xem minh chung khong hop le co bi tru diem khong nhe,absent_penalty
Mình cần biết tôi muốn xem vị trí hoạt động trên ITConnect,map_help
Minh can biet toi muon xem vi tri hoat dong tren ITConnect,map_help
Hỏi chút là tôi đã ghi danh hoạt động gì vậy,my_activities
Hoi chut la toi da ghi danh hoat dong gi vay,my_activities
Tôi cần xem bạn là ai ở đâu,greeting
Toi can xem ban la ai o dau,greeting
Cho tôi xem vắng thì bị trừ bao nhiêu điểm trên ITConnect,absent_penalty
Cho toi xem vang thi bi tru bao nhieu diem tren ITConnect,absent_penalty
Em không nhận được nhắc nhở trên ITConnect giúp mình,notification_help
Em khong nhan duoc nhac nho tren ITConnect giup minh,notification_help
Tôi muốn hỏi thông tin,greeting
Toi muon hoi thong tin,greeting
Cho tôi hỏi tôi muốn kiểm tra kết quả check in ở đâu,attendance_status
Cho toi hoi toi muon kiem tra ket qua check in o dau,attendance_status
Hỏi chút là tôi muốn xem điểm và xếp loại trong app,training_score
Hoi chut la toi muon xem diem va xep loai trong app,training_score
Cho tôi xem thông báo đã đọc xem lại ở đâu hiện tại,notification_help
Cho toi xem thong bao da doc xem lai o dau hien tai,notification_help
Bạn cho tôi biết tìm đường đến hội trường trong hệ thống với ạ,map_help
Ban cho toi biet tim duong den hoi truong trong he thong voi a,map_help
Tôi muốn hỏi quy trình điểm danh hoạt động giúp tôi,check_in_guide
Toi muon hoi quy trinh diem danh hoat dong giup toi,check_in_guide
Hỏi chút là tôi đã tham gia những hoạt động gì ở đâu,my_activities
Hoi chut la toi da tham gia nhung hoat dong gi o dau,my_activities
Giúp tôi xem bạn có thể làm toán không nha,unknown
Giup toi xem ban co the lam toan khong nha,unknown
Tôi muốn góp ý giao diện,feedback_help
Toi muon gop y giao dien,feedback_help
Tôi muốn hỏi về ứng dụng,greeting
Toi muon hoi ve ung dung,greeting
Tìm sân trường trên bản đồ,map_help
Tim san truong tren ban do,map_help
Tôi muốn dùng chatbot,greeting
Toi muon dung chatbot,greeting
Tôi cần xem bạn hỗ trợ gì được cho tôi cho tôi,greeting
Toi can xem ban ho tro gi duoc cho toi cho toi,greeting
Giúp tôi xem hướng dẫn check in hoạt động hiện tại,check_in_guide
Giup toi xem huong dan check in hoat dong hien tai,check_in_guide
Cho tôi xem tôi muốn hỏi về ứng dụng nha,greeting
Cho toi xem toi muon hoi ve ung dung nha,greeting
Tôi cần xem tôi muốn kiểm tra thông báo trong app,notification_help
Toi can xem toi muon kiem tra thong bao trong app,notification_help
Mình cần biết tôi bị từ chối hoạt động nào nha,attendance_status
Minh can biet toi bi tu choi hoat dong nao nha,attendance_status
Chào buổi chiều như thế nào,greeting
Chao buoi chieu nhu the nao,greeting
Xem các hoạt động đã đăng ký,my_activities
Xem cac hoat dong da dang ky,my_activities
Bạn cho tôi biết tôi muốn tìm hội trường C nha,map_help
Ban cho toi biet toi muon tim hoi truong C nha,map_help
Cách quay video minh chứng được không,check_in_guide
Cach quay video minh chung duoc khong,check_in_guide
Mình muốn biết bạn có thể trả lời tôi không với nha,greeting
Minh muon biet ban co the tra loi toi khong voi nha,greeting
Mình muốn biết kể chuyện cười đi cho tôi,unknown
Minh muon biet ke chuyen cuoi di cho toi,unknown
Cho mình hỏi có thể chọn ảnh QR để điểm danh không được không,check_in_guide
Cho minh hoi co the chon anh QR de diem danh khong duoc khong,check_in_guide
Cho mình hỏi tôi có bị tụt xếp loại không nha,training_score
Cho minh hoi toi co bi tut xep loai khong nha,training_score
Bạn giải thích giúp tôi bị mất điểm không,training_score
Ban giai thich giup toi bi mat diem khong,training_score
Tôi muốn hỏi tôi cần liên hệ khoa,feedback_help
Toi muon hoi toi can lien he khoa,feedback_help
Cho mình hỏi điểm phạt vắng là bao nhiêu vậy,absent_penalty
Cho minh hoi diem phat vang la bao nhieu vay,absent_penalty
Cho tôi hỏi admin đã duyệt minh chứng chưa như thế nào,attendance_status
Cho toi hoi admin da duyet minh chung chua nhu the nao,attendance_status
Mình muốn biết cho tôi xem hoạt động của tôi hiện tại,my_activities
Minh muon biet cho toi xem hoat dong cua toi hien tai,my_activities
Tìm vị trí phòng tổ chức,map_help
Tim vi tri phong to chuc,map_help
Tôi không biết cách điểm danh,check_in_guide
Toi khong biet cach diem danh,check_in_guide
Mình muốn biết tôi có thể đăng ký hoạt động nào như thế nào,upcoming_activity
Minh muon biet toi co the dang ky hoat dong nao nhu the nao,upcoming_activity
Bạn kiểm tra giúp tôi muốn góp ý vậy,feedback_help
Ban kiem tra giup toi muon gop y vay,feedback_help
Bạn kiểm tra giúp tôi muốn hỏi thông tin nhé,greeting
Ban kiem tra giup toi muon hoi thong tin nhe,greeting
Bạn cho tôi biết bản đồ trường mở thế nào cho tôi,map_help
Ban cho toi biet ban do truong mo the nao cho toi,map_help
Bạn cho tôi biết bạn hỗ trợ sinh viên đúng không ở đâu,greeting
Ban cho toi biet ban ho tro sinh vien dung khong o dau,greeting
Làm ơn cho tôi biết tôi muốn hỏi về ứng dụng được không bạn nhé,greeting
Lam on cho toi biet toi muon hoi ve ung dung duoc khong ban nhe,greeting
Hỏi chút là bitcoin hôm nay giá bao nhiêu ở đâu,unknown
Hoi chut la bitcoin hom nay gia bao nhieu o dau,unknown
Bạn kiểm tra giúp bạn hỗ trợ sinh viên đúng không được không nhé,greeting
Ban kiem tra giup ban ho tro sinh vien dung khong duoc khong nhe,greeting
Cho tôi hỏi tôi đã đăng ký hoạt động nào vậy với ạ,my_activities
Cho toi hoi toi da dang ky hoat dong nao vay voi a,my_activities
Tôi bị từ chối điểm danh chưa,attendance_status
Toi bi tu choi diem danh chua,attendance_status
Cho mình hỏi kể chuyện vui đi,unknown
Cho minh hoi ke chuyen vui di,unknown
Bạn giải thích giúp danh sách hoạt động tôi đăng ký cho tôi,my_activities
Ban giai thich giup danh sach hoat dong toi dang ky cho toi,my_activities
Cho tôi xem hoạt động CLB gần nhất là gì trong hệ thống,upcoming_activity
Cho toi xem hoat dong CLB gan nhat la gi trong he thong,upcoming_activity
Tôi muốn đặt vé máy bay,unknown
Toi muon dat ve may bay,unknown
Bạn giải thích giúp xem điểm rèn luyện của tôi được không,training_score
Ban giai thich giup xem diem ren luyen cua toi duoc khong,training_score
Giúp tôi xem cho xem hoạt động trong học kỳ này được không,my_activities
Giup toi xem cho xem hoat dong trong hoc ky nay duoc khong,my_activities
Mình muốn biết bản đồ ở đâu nha,map_help
Minh muon biet ban do o dau nha,map_help
Tôi muốn hỏi liên hệ admin như thế nào nhé,feedback_help
Toi muon hoi lien he admin nhu the nao nhe,feedback_help
Có thể cho tôi biết chào buổi chiều trên ITConnect,greeting
Co the cho toi biet chao buoi chieu tren ITConnect,greeting
Quét QR để điểm danh như thế nào,check_in_guide
Quet QR de diem danh nhu the nao,check_in_guide
Cài đặt thông báo như thế nào,notification_help
Cai dat thong bao nhu the nao,notification_help
Bạn giải thích giúp tôi muốn bật thông báo được không,notification_help
Ban giai thich giup toi muon bat thong bao duoc khong,notification_help
Cho mình hỏi hoạt động tôi đã ghi danh như thế nào,my_activities
Cho minh hoi hoat dong toi da ghi danh nhu the nao,my_activities
Bạn kiểm tra giúp tuần này có hoạt động nào không được không,upcoming_activity
Ban kiem tra giup tuan nay co hoat dong nao khong duoc khong,upcoming_activity
Cho tôi xem cách tìm phòng học nhé,map_help
Cho toi xem cach tim phong hoc nhe,map_help
Cho tôi xem tôi có bị vắng không trong app,attendance_status
Cho toi xem toi co bi vang khong trong app,attendance_status
Điểm rèn luyện HK này thế nào được không,training_score
Diem ren luyen HK nay the nao duoc khong,training_score
Bạn cho tôi biết tôi có đang chờ xử lý không được không ạ nha,attendance_status
Ban cho toi biet toi co dang cho xu ly khong duoc khong a nha,attendance_status
Bạn giải thích giúp hướng dẫn check in sự kiện như thế nào,check_in_guide
Ban giai thich giup huong dan check in su kien nhu the nao,check_in_guide
Giúp tôi xem tìm đường đến hội trường trên ITConnect,map_help
Giup toi xem tim duong den hoi truong tren ITConnect,map_help
Bạn cho tôi biết minh chứng đã được chấp nhận chưa vậy,attendance_status
Ban cho toi biet minh chung da duoc chap nhan chua vay,attendance_status
Sắp tới có sự kiện gì,upcoming_activity
Sap toi co su kien gi,upcoming_activity
Hỏi chút là báo lỗi không hiện hoạt động được không,feedback_help
Hoi chut la bao loi khong hien hoat dong duoc khong,feedback_help
Bị từ chối điểm danh thì sao,absent_penalty
Bi tu choi diem danh thi sao,absent_penalty
Tôi cần xem xem hoạt động theo học kỳ của tôi được không,my_activities
Toi can xem xem hoat dong theo hoc ky cua toi duoc khong,my_activities
Làm sao để điểm danh với,check_in_guide
Lam sao de diem danh voi,check_in_guide
Cho tôi xem map trong ITConnect ở đâu hiện tại,map_help
